time_sec,mission_state,waver_x_m,waver_y_m,waver_z_m,waver_yaw_rad,bird_name,bird_state,bird_active,bird_hidden,bird_fleeing,bird_x_m,bird_y_m,bird_z_m,bird_speed_xy_mps,bird_speed_3d_mps,lidar_target_x_m,lidar_target_y_m,lidar_target_z_m,lidar_target_valid,lidar_target_age_sec,lidar_track_id,object_goal_x_m,object_goal_y_m,active_nav_goal_x_m,active_nav_goal_y_m,active_goal_role,robot_to_bird_xy_m,robot_to_bird_3d_m,robot_to_lidar_target_xy_m,lidar_target_to_bird_xy_m,object_goal_to_bird_xy_m,active_goal_to_bird_xy_m,object_goal_to_lidar_target_xy_m,active_goal_to_lidar_target_xy_m,robot_to_active_goal_xy_m,configured_offset_m,active_goal_standoff_error_to_bird_m,active_goal_standoff_error_to_lidar_target_m,detector_mode,lidar_provenance,dynamic_lock,cmd_vel_nonzero
46.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,4.054986394047564,2.8902370460587217,0.0012037250563183993,1.6143372966060627,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.007247314068639,-3.4167800567044244,3.589488213026323,true,0.0,2.0,3.1894622349472894,-1.6499577073875413,4.0,4.0,PATROL,6.890456447464883,7.683111750650346,6.307197773520667,0.5832649705056047,2.4858942547187852,8.0,1.9469036056464486,7.4167835975636835,1.1111243483385762,2.0,6.0,5.4167835975636835,lidar,lidar,true,true
47.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.034968074494354,3.233343090234368,0.0011459551859207692,1.7255351393787957,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.026806500376056,-3.41420497979291,3.5579709268389292,true,0.0,2.0,4.024626043397873,-1.4152349153078023,4.024626043397873,-1.4152349153078023,TARGET_INSPECTION,7.233427612638086,7.992163902550057,6.64755308024054,0.5864080440800896,2.5848823928870144,2.5848823928870144,1.9989712536953177,1.9989712536953177,4.648589509863999,2.0,0.5848823928870144,-0.0010287463046823042,lidar,lidar,true,true
48.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.03250014218331,3.2439462189519155,0.0011918225821406978,2.0017039114071147,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.096690230363312,-3.4244679333282306,3.553213556657807,true,0.0,2.0,4.024626043397873,-1.4152349153078023,4.024626043397873,-1.4152349153078023,TARGET_INSPECTION,7.244019124927107,8.001731694401668,6.668723091698342,0.5835976014474257,2.5848823928870144,2.5848823928870144,2.010524948302425,2.010524948302425,4.659187787938297,2.0,0.5848823928870144,0.010524948302424786,lidar,lidar,true,true
49.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.03316243379299,3.2430614978393844,0.001169561476922676,2.247137261107456,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.061666863530104,-3.446409054282822,3.6381418005944592,true,0.0,2.0,4.024626043397873,-1.4152349153078023,4.024626043397873,-1.4152349153078023,TARGET_INSPECTION,7.243137414718734,8.00094294182438,6.689531281803293,0.5570150242477129,2.5848823928870144,2.5848823928870144,2.031511852093652,2.031511852093652,4.658304234665327,2.0,0.5848823928870144,0.03151185209365215,lidar,lidar,true,true
50.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.03479150567388,3.240383651969867,0.0012094852140452949,2.50300358124636,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.10888288176287,-3.4335536086681957,3.504203812349937,true,0.0,2.0,4.024626043397873,-1.4152349153078023,4.024626043397873,-1.4152349153078023,TARGET_INSPECTION,7.240467241592877,7.998508788516678,6.67434851434534,0.5768162586073755,2.5848823928870144,2.5848823928870144,2.020076622997076,2.020076622997076,4.655629665319597,2.0,0.5848823928870144,0.020076622997076132,lidar,lidar,true,true
51.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.036250963942188,3.242967577817947,0.0011845984247514207,2.776368143542254,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.109777772845685,-3.4350583402637103,3.5153253442342876,true,0.0,2.0,4.024626043397873,-1.4152349153078023,4.024626043397873,-1.4152349153078023,TARGET_INSPECTION,7.243058295064918,8.000864928224562,6.678430680496571,0.5755086778811875,2.5848823928870144,2.5848823928870144,2.021617541729535,2.021617541729535,4.658216998567221,2.0,0.5848823928870144,0.021617541729535006,lidar,lidar,true,true
52.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.037245029994873,3.2410258324392176,0.0012009443298068479,3.0720525253981856,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.133599688975974,-3.435073500149303,3.5241702612723236,true,0.0,2.0,4.024626043397873,-1.4152349153078023,4.024626043397873,-1.4152349153078023,TARGET_INSPECTION,7.2411216188040495,7.999104782357585,6.676794629078856,0.5805091102885783,2.5848823928870144,2.5848823928870144,2.022776103340431,2.022776103340431,4.6562778471470505,2.0,0.5848823928870144,0.022776103340430787,lidar,lidar,true,true
53.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.040334317825588,3.2400759915677573,0.0012046617258175008,-2.931486111136836,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.1431329906555625,-3.4370231948479812,3.556178319653319,true,0.0,2.0,4.024626043397873,-1.4152349153078023,4.024626043397873,-1.4152349153078023,TARGET_INSPECTION,7.240188341532995,7.998258371192106,6.677890468731073,0.580887197442997,2.5848823928870144,2.5848823928870144,2.0252584387762402,2.0252584387762402,4.65533740877716,2.0,0.5848823928870144,0.025258438776240233,lidar,lidar,true,true
54.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.04176900009736,3.2406602526253527,0.0011857333287358005,-2.6037780580899024,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.161973493763204,-3.437644122319151,3.5446124113162707,true,0.0,2.0,4.024626043397873,-1.4152349153078023,4.024626043397873,-1.4152349153078023,TARGET_INSPECTION,7.240780727471159,7.998802658063637,6.679386082919624,0.5852175201103064,2.5848823928870144,2.5848823928870144,2.027067666045248,2.027067666045248,4.655926727918696,2.0,0.5848823928870144,0.027067666045248018,lidar,lidar,true,true
55.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,4.041465833241329,3.2395232881733222,0.0011446286194880058,-2.2767616152524663,nearest,,false,false,false,4.0,-4.0,3.4,0.0,0.0,4.164632634930401,-3.4400158630485276,3.5086695021999557,true,0.0,2.0,4.133662563349589,-1.4311183055130137,4.024626043397873,-1.4152349153078023,TARGET_INSPECTION,7.239642039170878,7.997789362748461,6.680674616664384,0.5836832515340936,2.572356670664376,2.5848823928870144,2.0091362676548035,2.029615661155182,4.654788664525683,2.0,0.5848823928870144,0.029615661155181883,lidar,lidar,true,true
