time_sec,mission_state,waver_x_m,waver_y_m,waver_z_m,waver_yaw_rad,bird_name,bird_x_m,bird_y_m,bird_z_m,bird_speed_xy_mps,bird_speed_3d_mps,lidar_target_x_m,lidar_target_y_m,lidar_target_z_m,object_goal_x_m,object_goal_y_m,active_nav_goal_x_m,active_nav_goal_y_m,robot_to_bird_xy_m,robot_to_bird_3d_m,robot_to_lidar_target_xy_m,lidar_target_to_bird_xy_m,object_goal_to_bird_xy_m,active_goal_to_bird_xy_m,robot_to_active_goal_xy_m,configured_offset_m,active_goal_standoff_error_m,detector_mode,lidar_provenance,dynamic_lock,cmd_vel_nonzero
55.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.863196878738339,3.4321905830449864,0.0012094047579240927,-1.9289550296112645,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.119086079615549,-3.453785895541115,3.580987349076191,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,7.433449532800335,8.173612999585648,6.89072937697938,0.5590450270488261,2.5635578601576956,2.585228936619643,4.8489398706076035,2.0,0.585228936619643,lidar,lidar,true,true
56.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.7813097830114093,3.059874093457687,0.0012003336073412108,-1.6729573544314826,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,7.063260410496098,7.838462017433799,6.534933255205901,0.5623964150121917,2.5635578601576956,2.585228936619643,4.480068496076928,2.0,0.585228936619643,lidar,lidar,true,true
57.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.77262685055377,2.677534147462507,0.0011576721942703379,-1.5594624032313136,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,6.68140410689377,7.496218380550343,6.153861065709007,0.5623964150121917,2.5635578601576956,2.585228936619643,4.098710547590042,2.0,0.585228936619643,lidar,lidar,true,true
58.00000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.7845099556127493,2.2940392971084305,0.0011552416262552738,-1.5312705266005289,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,6.297727100532001,7.1563616680754665,5.770411158681208,0.5623964150121917,2.5635578601576956,2.585228936619643,3.7151632207700898,2.0,0.585228936619643,lidar,lidar,false,true
59.00000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.8032675894036836,1.9108881095469084,0.001222569294276322,-1.5206931091852238,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,5.914161131129424,6.821216160512483,5.386865764551029,0.5623964150121917,2.5635578601576956,2.585228936619643,3.331572741929299,2.0,0.585228936619643,lidar,lidar,false,true
60.00000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.824699647977216,1.52775118402482,0.0011979374834386323,-1.5143328956817708,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,5.5305301161739555,6.49142656325048,5.0031598255904814,0.5623964150121917,2.5635578601576956,2.585228936619643,2.947839828678101,2.0,0.585228936619643,lidar,lidar,false,true
61.00000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.8471188157099774,1.1447573553920136,0.001175413464046725,-1.5131013341035255,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,5.147028356476206,6.1679745032231965,4.619532752536446,0.5623964150121917,2.5635578601576956,2.585228936619643,2.5641909550958553,2.0,0.585228936619643,lidar,lidar,false,true
62.00000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.8700359702142704,0.7617938326794851,0.001182933982602073,-1.5122517922783774,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,4.763567061980185,5.851797040417042,4.235904799476925,0.5623964150121917,2.5635578601576956,2.585228936619643,2.180542411201164,2.0,0.585228936619643,lidar,lidar,false,true
63.00000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.8932944994369905,0.37877830298104037,0.001166677626698019,-1.5117704293185774,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,4.380078251642078,5.544109797233733,3.8522046509987113,0.5623964150121917,2.5635578601576956,2.585228936619643,1.79682136089492,2.0,0.585228936619643,lidar,lidar,false,true
64.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.9167062766711105,-0.004281419378389409,0.0011831332525171255,-1.5121475396287707,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,3.996586646110749,5.246395039792366,3.468453909702767,0.5623964150121917,2.5635578601576956,2.585228936619643,1.4130469827426284,2.0,0.585228936619643,lidar,lidar,false,true
65.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.9399414928235497,-0.38738629424729626,0.0012043991350724082,-1.5129381095571568,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,3.613112897665467,4.960483479232174,3.084677148864249,0.5623964150121917,2.5635578601576956,2.585228936619643,1.0292381937884658,2.0,0.585228936619643,lidar,lidar,false,true
66.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.962950626841114,-0.7705442028348543,0.0012229443978300611,-1.5133725073386428,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,3.229668311436181,4.688543790515642,2.700873850909098,0.5623964150121917,2.5635578601576956,2.585228936619643,0.6453900429630327,2.0,0.585228936619643,lidar,lidar,false,true
67.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,3.9853111124585934,-1.1410428560643229,0.0011848091311417715,-1.5092986188569395,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,2.858994878323158,4.441373257896589,2.3297563939825436,0.5623964150121917,2.5635578601576956,2.585228936619643,0.27421727492027337,2.0,0.585228936619643,lidar,lidar,false,true
68.0,TARGET_CLASSIFICATION_WAIT mode=AUTO nav_goal=NONE,3.9919925629912845,-1.2465066158078502,0.0011758953247477844,-1.5080925629956776,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,2.7535050273855295,4.37421938525709,2.2240946762884883,0.5623964150121917,2.5635578601576956,2.585228936619643,0.16854317653339707,2.0,0.585228936619643,lidar,lidar,false,false
69.0,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,3.9919900923942713,-1.2464683477314924,0.001176100723166062,-1.5080926556448857,bird_2,4.0,-4.0,3.4,0.0,0.21999999999999997,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,2.753543302485797,4.374243319359334,2.224133019636766,0.5623964150121917,2.5635578601576956,2.585228936619643,0.16858152333663293,2.0,0.585228936619643,lidar,lidar,false,false
70.0,SOUND_TASK_DONE mode=AUTO nav_goal=NONE,3.991987740101593,-1.2464315986386192,0.0011765707450742382,-1.5080933373355438,bird_2,4.00359822350963,-5.236910730259499,3.393815649866299,1.4264665816406248,1.42668415149262,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,3.9904960222040944,5.237753184754625,2.224169839404386,1.7810392689868546,3.8001380832869387,3.822139611300088,0.16861834686948377,2.0,1.8221396113000878,lidar,lidar,false,false
71.0,SOUND_TASK_DONE mode=AUTO nav_goal=NONE,3.9919857736512654,-1.2463983682411615,0.0011769009919456752,-1.508101361284459,bird_2,4.011085423678912,-7.810680315265404,3.343031021564263,1.4990100384613745,1.4992335676217747,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,6.564309733449478,7.366013252760664,2.2242031209364224,4.34998644342129,6.373637592931952,6.395915637984802,0.16865163535484368,2.0,4.395915637984802,lidar,lidar,false,false
72.0,SOUND_TASK_DONE mode=AUTO nav_goal=NONE,3.991984175870859,-1.2463721766508278,0.0011772974936132968,-1.5081076529120092,bird_2,4.018755160532162,-10.447197970963318,3.306677705067543,1.4999147695882489,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.001672234061573,-1.4147716042158338,9.200864741039604,9.776617253803956,2.224229356636485,6.9852546841280985,9.010045018662431,9.032442521106455,0.16867787547787164,2.0,7.032442521106455,lidar,lidar,false,false
73.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.991349371899321,-1.2453983256040135,0.0012057268545693125,-1.435907160211038,bird_2,4.0263998096772635,-13.075091577754629,3.2845288639940944,1.4999683124971779,1.4999999999999998,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,11.82974517786272,12.276932914862815,2.22525067724595,9.612590929144128,11.637883484530336,17.07511198612349,5.245405458838804,2.0,15.075111986123488,lidar,lidar,false,true
74.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.9905770394273907,-1.2424748125650753,0.0011522001478743106,-1.2394305884872625,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,12.609656717352266,13.02893470047123,2.2282265512584973,10.389463657929658,12.414854997896795,17.85209702727632,5.242483281095437,2.0,15.852097027276319,lidar,lidar,false,true
75.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.9919080428160982,-1.239885894919118,0.0011966052547020543,-0.9727088366882806,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,12.612241674421421,13.031425316365336,2.2307011919299984,10.389463657929658,12.414854997896795,17.85209702727632,5.23989214312121,2.0,15.852097027276319,lidar,lidar,false,true
76.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.9918835831881756,-1.2405185758036987,0.0011847821991713635,-0.7117026693863479,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,12.611609067525736,13.030816034349073,2.2300724467463824,10.389463657929658,12.414854997896795,17.85209702727632,5.240524861076941,2.0,15.852097027276319,lidar,lidar,false,true
77.10000000000001,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.9905696958581798,-1.242412596662696,0.0011919167171642138,-0.4206791956201445,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,12.609718955151605,13.02898494104101,2.228289155277261,10.389463657929658,12.414854997896795,17.85209702727632,5.242421078498361,2.0,15.852097027276319,lidar,lidar,false,true
78.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.9910765941593156,-1.2424051450505018,0.0011737077911940037,-0.21613456125082586,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,12.609724885722907,13.028995262901043,2.2282560793777324,10.389463657929658,12.414854997896795,17.85209702727632,5.242412739571711,2.0,15.852097027276319,lidar,lidar,false,true
79.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.987009676566107,-1.2419725098394,0.0012043730970147997,-0.03402502785494097,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,12.61017029591707,13.029418623958016,2.22901546582394,10.389463657929658,12.414854997896795,17.85209702727632,5.241988605712043,2.0,15.852097027276319,lidar,lidar,false,true
80.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.986089583931505,-1.2438143824198304,0.0012384970762764481,0.19122376875088395,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,12.60833150639438,13.027630421662856,2.227255059265773,10.389463657929658,12.414854997896795,17.85209702727632,5.243832832666223,2.0,15.852097027276319,lidar,lidar,false,true
81.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.9837698568985282,-1.2451120020950208,0.0012011335987987528,0.43863232719381723,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,12.607041940614293,13.026391769055081,2.2261535027477874,10.389463657929658,12.414854997896795,17.85209702727632,5.245137112799467,2.0,15.852097027276319,lidar,lidar,false,true
82.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.9830609020799277,-1.2411644300849949,0.0011774042064523662,0.7161513799540681,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,12.610992031138267,13.03022070565229,2.2301463859254747,10.389463657929658,12.414854997896795,17.85209702727632,5.241191803037408,2.0,15.852097027276319,lidar,lidar,false,true
83.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,3.9989878857304757,-1.2166707402284473,0.0012184954568541192,0.9833440781005484,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,12.635438121448187,13.053871406741107,2.253299097082966,10.389463657929658,12.414854997896795,17.85209702727632,5.216670838411305,2.0,15.852097027276319,lidar,lidar,false,true
84.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,4.163081078001476,-0.8731134448287692,0.0012290887188196476,1.2581057732178593,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,12.979656646304647,13.387332795466738,2.5904495740758047,10.389463657929658,12.414854997896795,17.85209702727632,4.875841474471154,2.0,15.852097027276319,lidar,lidar,false,true
85.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,4.228884769017604,-0.503018883978985,0.001236335393455653,1.523111148011153,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,13.350556654715326,13.747236383855338,2.961145829956984,10.389463657929658,12.414854997896795,17.85209702727632,4.50883214446486,2.0,15.852097027276319,lidar,lidar,false,true
86.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,4.229178633500444,-0.12076137098766154,0.0011910793922363997,1.5939882210070686,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,13.732776660113213,14.118732122718297,3.3433390966416434,10.389463657929658,12.414854997896795,17.85209702727632,4.127129404644013,2.0,15.852097027276319,lidar,lidar,false,true
87.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,4.215567071577106,0.26241735459694326,0.0011164064693141064,1.6143286328134643,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,14.115728852229761,14.491505534007393,3.7262664706698585,10.389463657929658,12.414854997896795,17.85209702727632,3.7437939571464725,2.0,15.852097027276319,lidar,lidar,false,true
88.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,4.196521462382999,0.6453424430118107,0.0011624887693316081,1.6249289294685207,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,14.498388241097983,14.864484216525605,4.10899200655381,10.389463657929658,12.414854997896795,17.85209702727632,3.360408905153526,2.0,15.852097027276319,lidar,lidar,false,true
89.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,4.174882184058417,1.0284296934200121,0.0011926754351581274,1.6284499680767643,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,14.881222117623697,15.23811678669319,4.491990256132827,10.389463657929658,12.414854997896795,17.85209702727632,2.976711921776934,2.0,15.852097027276319,lidar,lidar,false,true
90.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,4.152315757787303,1.4115542474503424,0.001198338938700452,1.629440016237285,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,15.26412914843551,15.612271872277413,4.87513890796585,10.389463657929658,12.414854997896795,17.85209702727632,2.5929233509617444,2.0,15.852097027276319,lidar,lidar,false,true
91.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,4.129461719159828,1.7946732857779493,0.0012055714272679217,1.629896897377799,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,15.647072003068777,15.98687615507776,5.25837752541072,10.389463657929658,12.414854997896795,17.85209702727632,2.209123412847106,2.0,15.852097027276319,lidar,lidar,false,true
92.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,4.106442615723911,2.1777906450580162,0.0011924614028555628,1.6303602339396186,bird_2,4.028660083137107,-13.852074021550623,3.279825239607018,1.4999764178545183,1.5000000000000002,4.168873164298484,-3.463556543521703,3.5447453075386464,4.065261923266795,-1.4372729790811074,4.0,4.0,16.03005337957936,16.361908331441,5.641692625045397,10.389463657929658,12.414854997896795,17.85209702727632,1.8253155792027385,2.0,15.852097027276319,lidar,lidar,false,true
