pc_stamp_sec,tracker_receive_time_sec,filter_done_time_sec,pc_age_at_receive_ms,filter_runtime_ms,pc_stamp_to_filter_done_ms,raw_points,roi_points,cluster_points,roi_ratio,cluster_ratio,tf_ok,target_ok,source,provenance,detector_mode,moving,estimated_target_speed_mps,lidar_target_x_m,lidar_target_y_m,lidar_target_z_m
82.6,82.60000000000001,82.60000000000001,1.4210854715202004e-11,0.0,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
82.7,82.80000000000001,82.80000000000001,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
82.9,82.9,82.9,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
83.3,83.30000000000001,83.30000000000001,1.4210854715202004e-11,0.0,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
83.7,83.80000000000001,83.80000000000001,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
83.8,83.9,83.9,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
84.1,84.2,84.2,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
84.6,84.60000000000001,84.60000000000001,1.4210854715202004e-11,0.0,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
84.7,84.80000000000001,84.80000000000001,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
84.9,84.9,84.9,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
85.2,85.2,85.2,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
85.3,85.4,85.4,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
85.5,85.5,85.5,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
85.6,85.7,85.7,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
85.9,86.0,86.0,99.99999999999432,0.0,99.99999999999432,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
86.1,86.2,86.2,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
86.3,86.30000000000001,86.30000000000001,1.4210854715202004e-11,0.0,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
86.6,86.60000000000001,86.60000000000001,1.4210854715202004e-11,0.0,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
86.7,86.80000000000001,86.80000000000001,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
87.0,87.10000000000001,87.10000000000001,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
87.4,87.4,87.4,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
87.5,87.60000000000001,87.60000000000001,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
87.7,87.7,87.7,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
87.8,87.9,87.9,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
88.0,88.0,88.0,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
88.4,88.5,88.5,99.99999999999432,0.0,99.99999999999432,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
88.6,88.7,88.7,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
88.9,89.0,89.0,99.99999999999432,0.0,99.99999999999432,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
89.1,89.10000000000001,89.10000000000001,1.4210854715202004e-11,0.0,1.4210854715202004e-11,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
89.3,89.4,89.4,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
89.5,89.60000000000001,89.60000000000001,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
89.7,89.7,89.7,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
90.0,90.0,90.0,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
90.1,90.2,90.2,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
90.3,90.4,90.4,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
90.5,90.5,90.5,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
90.6,90.7,90.7,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
90.9,91.0,91.0,99.99999999999432,0.0,99.99999999999432,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
91.3,91.4,91.4,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
91.5,91.5,91.5,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
91.7,91.7,91.7,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
91.8,91.9,91.9,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
92.0,92.0,92.0,0.0,0.0,0.0,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
92.1,92.2,92.2,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
92.3,92.4,92.4,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
92.5,92.60000000000001,92.60000000000001,100.00000000000853,0.0,100.00000000000853,80000,0,0,0.0,0.0,False,False,none,lidar,lidar,False,0.0,,,
