pc_stamp_sec,tracker_receive_time_sec,filter_done_time_sec,pc_age_at_receive_ms,filter_runtime_ms,filter_runtime_wall_ms,pc_stamp_to_filter_done_ms,pc_stamp_to_filter_done_sim_ms,raw_points,roi_points,cluster_points,roi_ratio,cluster_ratio,tf_ok,target_ok,target_lost,source,provenance,detector_mode,fallback_allowed,decision_allowed,moving,track_id,track_age_frames,missed_frames,estimated_target_speed_mps,lidar_target_x_m,lidar_target_y_m,lidar_target_z_m,lidar_target_valid,lidar_target_age_sec
72.4,72.4,72.4,0.0,182.03518399968743,182.03518399968743,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
72.5,72.60000000000001,72.60000000000001,100.00000000000853,192.21982300223317,192.21982300223317,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
72.7,72.7,72.7,0.0,185.01814499904867,185.01814499904867,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
72.8,72.9,72.9,100.00000000000853,173.9476079965243,173.9476079965243,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
73.1,73.2,73.2,100.00000000000853,181.61670100380434,181.61670100380434,100.00000000000853,100.00000000000853,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
73.4,73.5,73.5,99.99999999999432,173.75797100248747,173.75797100248747,99.99999999999432,99.99999999999432,80000,4,0,5e-05,0.0,False,False,True,none,lidar,lidar,False,True,False,-1,0,0,0.0,,,,False,
73.6,73.7,73.7,100.00000000000853,182.77526200108696,182.77526200108696,100.00000000000853,100.00000000000853,80000,10,10,0.000125,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.9916736639349257,-9.191884817173857,3.241171412355554,False,
73.7,73.80000000000001,73.80000000000001,100.00000000000853,191.73243599652778,191.73243599652778,100.00000000000853,100.00000000000853,80000,72,72,0.0009,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,3.9799022530408608,-9.535476506628632,3.3354323992328423,False,
73.9,74.0,74.0,99.99999999999432,189.98339099925943,189.98339099925943,99.99999999999432,99.99999999999432,80000,76,76,0.00095,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,4.009298022044405,-10.004625029754289,3.3409748989057784,False,
74.2,74.30000000000001,74.30000000000001,100.00000000000853,213.56060600373894,213.56060600373894,100.00000000000853,100.00000000000853,80000,100,100,0.00125,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,4.019228876165133,-10.813699334984978,3.455390384859234,False,
